1 2 3 4 5 6 7 8 
3 7 808 809 4194 14382 16024 17640 
3 7 23 24 478 14287 15907 17640 
3 7 478 808 809 14287 17640 17690 
3 7 23 24 478 14287 15907 17640 
3 7 808 809 3503 15984 17542 17640 
3 7 23 24 3503 15827 15984 17640 
3 7 23 24 204 14441 14442 17640 
3 7 23 24 216 13943 14219 17640 
3 7 23 24 218 13943 14219 17640 
3 7 23 24 525 14224 14225 17640 
3 7 525 808 809 14224 16212 17640 
3 7 23 24 525 14224 14225 17640 
3 7 23 24 3637 15568 15569 17640 
3 7 23 24 2541 14463 16009 17640 
3 7 23 24 138 14151 15525 17640 
3 7 23 24 2937 12532 13563 17640 
7 12 13 34 2937 12532 17640 17691 
3 7 23 24 2937 12532 13563 17640 
7 12 13 2066 2937 12532 17640 17692 
3 7 23 24 2939 12532 13563 17640 
7 12 13 141 2939 12532 13555 17640 
3 7 23 24 2939 12532 13563 17640 
3 7 808 809 2939 12532 17640 17693 
3 7 23 24 2939 12532 13563 17640 
7 13 107 108 2939 12532 17640 17694 
3 7 23 24 2939 12532 13563 17640 
3 7 23 24 2570 14507 14508 17640 
3 7 808 809 2945 15310 17520 17640 
3 7 23 24 2945 13946 17520 17640 
3 7 808 809 2945 15310 17520 17640 
3 7 23 24 2945 13946 17520 17640 
3 7 23 24 5831 14151 15525 17640 
3 7 23 24 5831 14151 15525 17640 
3 7 23 24 5831 14151 15525 17640 
3 7 584 808 809 13796 17640 17690 
3 7 23 24 584 13796 15907 17640 
7 12 13 34 510 3721 17640 17695 
3 7 23 24 510 3721 14459 17640 
3 7 23 24 512 15880 15881 17640 
3 7 23 24 597 15860 15861 17640 
7 12 13 34 658 15247 15248 17640 
3 7 23 24 658 15248 15249 17640 
3 7 23 24 746 14507 14508 17640 
3 7 23 24 749 12569 14448 17640 
3 7 184 808 809 14382 16024 17640 
3 7 23 24 184 14233 14382 17640 
3 7 23 24 184 15876 15922 17640 
3 7 184 808 809 15879 15922 17640 
3 7 23 24 184 15876 15922 17640 
3 7 23 24 2161 14507 14508 17640 
3 7 23 24 2647 14463 16009 17640 
3 7 23 24 614 15683 15684 17640 
3 7 614 808 809 15683 17640 17655 
3 7 23 24 614 15683 15684 17640 
3 7 23 24 4331 14103 14105 17640 
7 12 13 34 676 15785 17085 17640 
3 7 23 24 676 15755 15785 17640 
3 7 23 24 2387 14155 17640 17696 
3 7 23 24 3356 14208 17640 17697 
3 7 23 24 2876 14238 14297 17640 
3 7 808 809 2876 14296 14297 17640 
3 7 23 24 2876 14238 14297 17640 
3 7 23 24 627 14244 17640 17698 
3 7 627 808 809 17640 17683 17698 
3 7 23 538 627 17640 17698 17699 
3 7 23 538 3262 17640 17698 17699 
3 7 23 24 3262 14244 17640 17698 
3 7 808 809 3262 17640 17683 17698 
3 7 23 24 3262 14244 17640 17698 
3 7 808 809 2625 13615 17640 17676 
3 7 23 24 2625 13615 13972 17640 
3 7 23 24 4063 14463 16009 17640 
3 7 751 808 809 15569 17640 17700 
3 7 23 24 751 15568 15569 17640 
3 7 808 809 2633 14895 17640 17701 
3 7 23 24 2633 14895 14896 17640 
3 7 23 24 4231 14463 16009 17640 
3 7 513 808 809 15904 17031 17640 
3 7 23 24 513 12779 15904 17640 
3 7 23 24 514 15568 15569 17640 
7 12 13 34 12526 15531 17640 17702 
3 7 23 24 12526 15530 15531 17640 
3 7 808 809 4895 15994 17640 17703 
3 7 808 809 3726 14382 16024 17640 
3 7 23 24 2925 14233 14382 17640 
3 7 23 24 2042 14244 17704 17705 
3 7 808 809 3289 17683 17704 17705 
3 7 23 24 3289 14244 17704 17705 
7 12 13 34 6039 14857 15186 17704 
7 12 13 5616 6039 15186 17704 17706 
3 7 23 24 6039 14212 15186 17704 
3 7 23 24 783 15568 15569 17704 
3 7 23 24 3290 14482 15308 17704 
3 7 23 24 3290 14233 14382 17704 
3 7 808 809 3779 15536 17704 17707 
3 7 23 24 3779 14221 17704 17707 
3 7 475 808 809 15904 17031 17704 
3 7 23 24 475 12779 15904 17704 
3 7 808 809 4035 15904 17031 17704 
3 7 808 809 929 15984 17542 17704 
3 7 23 24 929 15827 15984 17704 
3 7 23 24 4274 14048 17068 17704 
7 13 107 108 4274 17068 17704 17708 
3 7 23 24 4274 14048 17068 17704 
3 7 808 809 4274 17068 17704 17709 
3 7 23 24 4274 14048 17068 17704 
3 7 23 24 2248 14048 17068 17704 
7 12 13 151 486 17704 17710 17711 
3 7 23 24 4365 15664 17704 17711 
7 12 13 938 4365 16187 17704 17711 
3 7 23 24 4365 15664 17704 17711 
3 7 3818 3819 4365 17704 17711 17712 
3 7 3818 3819 4365 17704 17711 17712 
3 7 808 809 2250 15765 17704 17711 
3 7 23 24 2250 15664 17704 17711 
7 12 13 2251 5616 17704 17711 17713 
3 7 23 24 3693 15664 17704 17711 
3 7 23 24 162 14971 14972 17704 
3 7 23 24 2758 14159 14160 17704 
3 7 808 809 2758 14160 16731 17704 
3 7 23 538 2758 14160 17704 17714 
3 7 23 538 2758 14160 17704 17714 
3 7 23 24 2758 14159 14160 17704 
3 7 808 809 3141 15667 16830 17704 
3 7 23 24 3141 15055 15667 17704 
3 7 23 24 3593 14151 15525 17704 
3 7 808 809 3593 14255 14847 17704 
3 7 23 24 428 14254 14255 17704 
7 12 13 34 428 15308 17008 17704 
3 7 23 24 428 14482 15308 17704 
3 7 23 24 3915 3997 15979 17704 
3 7 23 24 3376 3915 15979 17704 
3 7 23 24 395 14244 17704 17715 
3 7 395 808 809 17683 17704 17715 
3 7 23 24 395 14244 17704 17715 
3 7 23 24 400 13764 14115 17704 
3 7 23 24 4147 14151 15525 17704 
3 7 23 24 4147 14151 15525 17704 
3 7 23 24 4147 14151 15525 17704 
3 7 23 24 2398 13615 13972 17704 
7 13 107 108 2398 13615 17704 17716 
3 7 23 24 2398 13615 13972 17704 
3 7 808 809 2398 13615 17676 17704 
3 7 23 24 2398 13615 13972 17704 
3 7 23 24 2174 14233 14382 17704 
3 7 23 24 970 14151 15525 17704 
3 7 23 24 177 14336 14337 17704 
7 12 13 103 3173 14123 17704 17717 
3 7 23 24 3173 14122 14123 17704 
7 12 13 77 4720 12532 13562 17704 
7 12 13 53 4720 12532 13556 17704 
7 12 13 49 4720 12532 14677 17704 
7 12 13 47 4720 12532 13557 17704 
7 12 13 45 4720 12532 13558 17704 
7 12 13 43 4720 12532 13559 17704 
7 12 13 88 4720 12532 13560 17704 
7 12 13 94 4720 12532 13561 17704 
3 7 23 24 4720 12532 13563 17704 
3 7 808 809 2899 17068 17704 17709 
3 7 23 24 4883 14048 17068 17704 
3 7 808 809 2900 15569 17700 17704 
3 7 23 24 2900 15568 15569 17704 
3 7 23 24 2710 14233 14382 17704 
3 7 808 809 2710 14382 16024 17704 
3 7 23 24 106 14290 15052 17704 
3 7 116 808 809 15994 17703 17704 
3 7 23 24 116 15252 17703 17704 
3 7 23 24 116 15252 17703 17704 
3 7 808 809 3425 15683 17655 17704 
3 7 23 24 3425 15683 15684 17704 
7 12 13 141 2961 14503 17704 17718 
3 7 23 24 2961 13692 17704 17718 
7 12 13 141 2961 14503 17704 17718 
7 12 13 899 3496 15922 16133 17704 
3 7 23 24 3496 15876 15922 17704 
7 12 13 141 3937 15922 16128 17704 
3 7 23 24 3937 15876 15922 17704 
7 13 107 108 3937 15922 17139 17704 
3 7 23 538 3937 15922 17665 17704 
3 7 23 538 3937 15922 17665 17704 
3 7 23 24 3937 15876 15922 17704 
3 7 23 24 3937 15876 15922 17704 
7 13 107 108 3937 15922 17139 17704 
3 7 23 24 3937 15876 15922 17704 
3 7 808 809 3937 15879 15922 17704 
3 7 23 24 4162 15876 15922 17704 
3 7 2034 3818 3819 17704 17711 17712 
3 7 808 809 2034 15765 17704 17711 
7 12 13 940 2034 16617 17704 17711 
3 7 808 809 2034 15765 17704 17711 
3 7 23 24 2034 15664 17704 17711 
3 7 23 24 3908 13692 17704 17718 
3 7 23 24 4679 15642 15643 17704 
3 7 808 809 4679 15642 17704 17719 
3 7 23 24 4679 15642 15643 17704 
3 7 23 24 812 14290 15052 17704 
3 7 808 809 2908 14382 16024 17704 
3 7 808 809 815 15813 15991 17704 
3 7 23 24 815 15812 15813 17704 
3 7 23 24 818 15812 15813 17704 
3 7 271 808 809 14382 16024 17704 
3 7 23 24 271 14233 14382 17704 
3 7 23 24 271 13910 16057 17704 
3 7 271 808 809 16057 17286 17704 
3 7 23 24 271 13910 16057 17704 
3 7 23 24 549 14151 14389 17704 
3 7 23 24 3220 14151 14389 17704 
3 7 23 24 131 14151 14389 17704 
3 7 808 809 2006 16795 17704 17720 
3 7 23 24 2006 14018 17704 17720 
3 7 23 24 2070 12532 13563 17704 
3 7 23 24 2679 14463 16009 17704 
3 7 808 809 3238 14385 15781 17704 
3 7 23 24 993 14385 14386 17704 
3 7 23 24 3243 13965 14030 17704 
3 7 23 24 3504 13764 17704 17721 
3 7 23 24 2602 14208 17697 17704 
3 7 23 24 3524 15812 15813 17704 
3 7 808 809 3524 15813 15991 17704 
3 7 23 24 3524 15812 15813 17704 
3 7 23 24 3800 12779 15904 17704 
7 13 107 108 3800 15544 15904 17704 
3 7 23 24 3800 12779 15904 17704 
3 7 808 809 3800 15904 17031 17704 
3 7 23 24 3800 12779 15904 17704 
3 7 23 24 4685 15812 15813 17704 
3 7 808 809 4685 15813 15991 17704 
3 7 23 24 4685 15812 15813 17704 
3 7 23 24 218 13869 17704 17722 
3 7 218 808 809 17704 17722 17723 
3 7 23 24 218 13869 17704 17722 
3 7 808 809 2914 17704 17722 17723 
3 7 23 24 2914 13869 17704 17722 
3 7 808 809 2822 15761 17704 17724 
3 7 23 24 2822 14102 15761 17704 
3 7 23 24 2822 14102 15761 17704 
3 7 23 24 2726 14102 15761 17704 
3 7 339 808 809 16009 17704 17725 
3 7 23 24 339 14463 16009 17704 
3 7 23 24 3473 14151 14389 17704 
3 7 23 24 3473 14151 14389 17704 
3 7 23 24 491 13764 17704 17721 
3 7 23 24 557 13943 14219 17704 
3 7 23 24 2235 4610 15880 17704 
3 7 23 24 2235 14151 14389 17704 
3 7 808 809 3748 14382 16024 17704 
3 7 23 24 2212 14233 14382 17704 
3 7 23 24 2212 13615 13972 17704 
3 7 808 809 2212 13615 17676 17704 
3 7 23 24 2212 13615 13972 17704 
3 7 808 809 2214 15904 17031 17704 
3 7 23 24 2214 12779 15904 17704 
3 7 808 809 3918 14647 17704 17726 
3 7 23 24 3918 14646 14647 17704 
3 7 23 24 2560 14482 15308 17704 
3 7 23 24 4607 14151 14389 17704 
3 7 23 24 274 14647 14874 17704 
3 7 23 24 274 14647 14874 17704 
3 7 808 809 2919 15813 15991 17704 
3 7 23 24 2919 15812 15813 17704 
3 7 808 809 4799 17398 17687 17704 
3 7 23 24 4799 15052 17398 17704 
3 7 808 809 4799 17398 17687 17704 
3 7 23 24 4799 15052 17398 17704 
3 7 23 24 676 14155 17696 17704 
3 7 23 24 3608 14767 14768 17704 
3 7 23 24 2633 14463 16009 17704 
3 7 23 24 2964 15568 15569 17704 
3 7 23 24 2748 13943 14219 17704 
3 7 882 3818 3819 17684 17703 17704 
3 7 808 809 882 15994 17703 17704 
3 7 23 24 882 15252 17703 17704 
3 7 23 24 4080 13615 13972 17704 
3 7 808 809 4080 13615 17676 17704 
3 7 23 24 4080 13615 13972 17704 
3 7 888 3818 3819 17704 17711 17712 
3 7 808 809 888 15765 17704 17711 
3 7 23 24 5400 15664 17704 17711 
3 7 23 24 2922 13964 14385 17704 
3 7 808 809 2922 14385 15759 17704 
3 7 23 24 2922 13964 14385 17704 
3 7 808 809 2335 15683 17655 17704 
3 7 23 24 418 15683 15684 17704 
3 7 808 809 4091 15904 17031 17704 
3 7 23 24 4091 12779 15904 17704 
7 12 13 34 903 15861 17049 17704 
3 7 23 24 903 15860 15861 17704 
3 7 23 24 3826 14385 14386 17704 
3 7 808 809 3826 14385 15781 17704 
3 7 23 24 3826 14385 14386 17704 
3 7 808 809 6245 14382 16024 17704 
3 7 23 24 6245 14233 14382 17704 
3 7 808 809 3060 15881 17704 17727 
3 7 23 24 4671 15880 15881 17704 
3 7 23 24 4348 14482 15308 17728 
3 7 808 809 4267 16731 17728 17729 
3 7 23 24 4267 14159 17728 17729 
3 7 23 24 3658 14159 17728 17729 
3 7 62 808 809 15683 17655 17728 
3 7 23 24 545 15683 15684 17728 
3 7 808 809 3518 15984 17542 17728 
3 7 23 24 3518 15827 15984 17728 
3 7 23 24 3518 14151 14389 17728 
3 7 23 24 3518 14151 14389 17728 
3 7 23 24 4119 14151 14389 17728 
3 7 23 24 4447 14151 14389 17728 
3 7 808 809 3781 15683 17655 17728 
3 7 23 24 470 15683 15684 17728 
3 7 808 809 4034 15813 15991 17728 
3 7 23 24 4034 15812 15813 17728 
3 7 23 24 1011 15568 15569 17728 
3 7 23 24 791 14233 14382 17728 
3 7 791 808 809 14382 16024 17728 
3 7 23 24 951 14895 14896 17728 
3 7 808 809 951 14895 17701 17728 
3 7 23 24 951 14895 14896 17728 
3 7 23 24 4271 14151 14389 17728 
3 7 808 809 4274 15683 17655 17728 
3 7 23 24 4274 15683 15684 17728 
3 7 808 809 3087 14255 14847 17728 
3 7 23 24 3087 14254 14255 17728 
3 7 23 24 3106 14336 14337 17728 
3 7 23 24 156 14151 14389 17728 
3 7 23 24 385 14151 14389 17728 
3 7 23 24 4747 14151 14389 17728 
3 7 23 24 1017 14151 14389 17728 
3 7 318 808 809 14382 16024 17728 
3 7 23 24 318 14233 14382 17728 
3 7 716 808 809 15251 15994 17728 
3 7 23 24 716 15251 15252 17728 
3 7 808 809 2758 15569 17700 17728 
3 7 23 24 2758 15568 15569 17728 
3 7 808 809 3141 13615 17676 17728 
3 7 3141 3818 3819 13615 17728 17730 
3 7 23 24 3141 13615 13972 17728 
3 7 23 24 4838 14151 14389 17728 
3 7 23 24 196 14151 14389 17728 
3 7 395 808 809 15310 17728 17731 
3 7 23 24 395 13946 17728 17731 
3 7 23 24 430 15348 15349 17728 
3 7 430 808 809 15348 15966 17728 
3 7 23 24 435 15348 15349 17728 
3 7 23 24 398 12779 15904 17728 
3 7 398 808 809 15904 17031 17728 
3 7 23 24 398 12779 15904 17728 
3 7 23 24 2958 13615 13972 17728 
3 7 2958 3818 3819 13615 17728 17730 
3 7 23 24 2958 13615 13972 17728 
3 7 808 809 2958 13615 17676 17728 
3 7 23 24 2958 13615 13972 17728 
3 7 808 809 2398 15569 17700 17728 
3 7 23 24 2398 15568 15569 17728 
3 7 23 24 641 14859 14860 17728 
3 7 23 24 3847 15683 15684 17728 
3 7 3818 3819 3847 15683 17728 17732 
3 7 808 809 3847 15683 17655 17728 
3 7 23 24 3847 15683 15684 17728 
3 7 23 24 2174 14244 17728 17733 
3 7 401 808 809 17683 17728 17733 
3 7 23 24 401 14244 17728 17733 
3 7 572 808 809 15984 17542 17728 
3 7 23 24 572 15827 15984 17728 
3 7 808 809 2773 14255 14847 17728 
3 7 23 24 3171 14254 14255 17728 
3 7 808 809 3783 15904 17031 17728 
3 7 23 24 3783 12779 15904 17728 
3 7 808 809 3853 17728 17734 17735 
3 7 808 809 6117 17728 17734 17735 
3 7 23 24 6117 14906 17728 17735 
3 7 23 24 3865 14233 14382 17728 
3 7 808 809 3865 14382 16024 17728 
3 7 23 24 4620 14482 15308 17728 
3 7 808 809 3174 15904 17031 17728 
3 7 23 24 3174 12779 15904 17728 
7 12 13 99 2066 17066 17728 17736 
3 7 23 24 99 14463 17728 17736 
3 7 23 24 5263 7484 15930 17728 
3 7 23 538 5263 7484 17728 17737 
3 7 23 538 5263 7484 17728 17737 
3 7 23 24 5263 7484 15930 17728 
3 7 808 809 5263 7484 17728 17738 
3 7 23 24 4154 7484 15930 17728 
3 7 23 24 2900 14463 17728 17736 
3 7 23 24 442 12779 15904 17728 
7 13 107 108 442 15544 15904 17728 
3 7 23 24 442 12779 15904 17728 
3 7 442 808 809 15904 17031 17728 
3 7 23 24 442 12779 15904 17728 
7 12 13 53 2549 12532 13556 17728 
7 12 13 49 2549 12532 14677 17728 
7 12 13 47 2549 12532 13557 17728 
7 12 13 45 2549 12532 13558 17728 
7 12 13 43 2549 12532 13559 17728 
7 12 13 88 2549 12532 13560 17728 
7 12 13 94 2549 12532 13561 17728 
7 12 13 77 2549 12532 13562 17728 
3 7 23 24 2549 12532 13563 17728 
3 7 23 24 2356 15568 15569 17728 
7 13 106 107 108 17721 17728 17739 
3 7 23 106 538 17721 17728 17740 
3 7 23 24 106 13764 17721 17728 
3 7 23 106 538 17721 17728 17740 
3 7 23 106 538 17721 17728 17740 
3 7 23 24 106 13764 17721 17728 
3 7 23 24 805 14385 14386 17728 
3 7 805 808 809 14385 15781 17728 
3 7 23 24 805 14385 14386 17728 
3 7 23 24 2139 13793 17606 17728 
3 7 808 809 3937 7436 13545 17728 
3 7 23 24 3937 7436 13542 17728 
3 7 23 24 2034 15860 15861 17728 
3 7 23 24 2034 15860 15861 17728 
3 7 808 809 3908 13615 17676 17728 
3 7 23 24 3908 13615 13972 17728 
3 7 23 24 2907 14151 14389 17728 
3 7 23 24 4543 14463 17728 17736 
3 7 23 24 4546 13764 17721 17728 
3 7 808 809 4546 17721 17728 17741 
3 7 23 24 4546 13764 17721 17728 
3 7 23 24 4706 14336 14337 17728 
3 7 23 24 4706 14482 15308 17728 
7 12 13 938 4706 14481 15308 17728 
3 7 23 24 3430 14482 15308 17728 
3 7 808 809 3452 14382 16024 17728 
3 7 23 24 3452 14233 14382 17728 
3 7 23 24 2312 14103 14394 17728 
7 13 107 108 2312 14394 17317 17728 
3 7 23 538 2312 14394 17318 17728 
3 7 23 24 2312 14103 14394 17728 
3 7 23 538 2312 14394 17318 17728 
3 7 23 538 2312 14394 17318 17728 
3 7 23 24 2312 14103 14394 17728 
3 7 23 24 2521 14103 14394 17728 
3 7 23 24 2553 15924 15925 17728 
3 7 808 809 2553 15924 17728 17742 
3 7 23 24 2554 15924 15925 17728 
3 7 23 24 999 15880 15881 17728 
3 7 23 24 4738 13995 17728 17743 
3 7 808 809 4738 17728 17743 17744 
3 7 23 24 4738 13995 17728 17743 
3 7 23 24 260 13906 17200 17728 
7 13 107 108 260 16924 17200 17728 
3 7 260 808 809 13615 17676 17728 
3 7 23 24 260 13906 17200 17728 
3 7 23 24 260 13615 13972 17728 
3 7 23 24 3633 14463 17728 17736 
3 7 808 809 3218 14217 17309 17728 
3 7 23 24 3218 14216 14217 17728 
3 7 129 808 809 14232 15988 17728 
3 7 23 24 129 14013 14232 17728 
3 7 129 808 809 15994 17703 17728 
3 7 23 24 131 14151 17728 17745 
3 7 131 808 809 15994 17703 17728 
3 7 23 24 131 15252 17703 17728 
3 7 23 24 131 13764 17721 17728 
3 7 23 24 133 15860 15861 17728 
3 7 23 24 3238 14233 14382 17728 
7 12 13 2066 3238 9461 17252 17728 
3 7 23 24 993 9461 14177 17728 
7 13 107 108 993 9461 16002 17728 
3 7 23 24 993 9461 14177 17728 
3 7 808 809 993 9461 16022 17728 
3 7 23 24 993 9461 14177 17728 
3 7 808 809 2799 15569 17700 17728 
3 7 23 24 4300 15568 15569 17728 
3 7 808 809 3605 14382 16024 17728 
3 7 808 809 3605 15813 15991 17728 
3 7 23 24 3605 15812 15813 17728 
3 7 808 809 2286 17725 17728 17736 
2 3 7 23 24 14463 17728 17736 
3 7 23 24 4193 12536 14155 17728 
3 7 23 24 4193 13869 17728 17746 
3 7 23 24 2229 15860 15861 17728 
3 7 23 24 5568 15252 17703 17728 
3 7 808 809 5568 15994 17703 17728 
3 7 23 24 216 14163 14175 17728 
3 7 808 809 2498 14344 15186 17728 
3 7 23 24 2498 14212 15186 17728 
3 7 808 809 2384 15994 17703 17728 
3 7 23 24 3637 15252 17703 17728 
3 7 23 24 2711 15965 17613 17728 
3 7 808 809 2711 16058 17613 17728 
3 7 23 24 2711 15965 17613 17728 
3 7 23 24 2060 14290 15052 17728 
3 7 526 808 809 14385 15781 17728 
3 7 23 24 526 14385 14386 17728 
3 7 23 24 2820 13764 17721 17728 
3 7 808 809 2502 16901 17655 17728 
3 7 23 24 2197 15684 16901 17728 
3 7 808 809 2063 14382 16024 17728 
3 7 23 24 2063 14233 14382 17728 
3 7 808 809 2237 15994 17703 17728 
3 7 808 809 2861 16358 17031 17728 
7 12 13 141 3505 14647 14873 17728 
7 12 13 121 3505 14647 17728 17747 
7 12 13 862 3505 14647 17728 17748 
7 12 13 862 3948 14647 17728 17748 
3 7 808 809 3948 15994 17703 17728 
3 7 23 24 3948 15252 17703 17728 
7 12 13 416 938 14647 17728 17749 
7 12 13 416 940 14647 17728 17750 
7 12 13 416 899 14647 17728 17751 
7 12 13 416 2066 14647 17728 17752 
3 7 23 24 416 14647 14874 17728 
3 7 23 24 2866 14463 17728 17736 
7 12 13 141 2866 17728 17736 17753 
3 7 23 24 2866 14463 17728 17736 
3 7 23 24 2937 14971 14972 17728 
7 11 12 13 2939 14346 17728 17754 
3 7 23 24 2939 13986 14346 17728 
3 7 808 809 2868 13615 17676 17728 
3 7 23 24 2868 13615 13972 17728 
3 7 808 809 2212 9927 17700 17728 
3 7 23 24 2212 9927 15568 17728 
3 7 23 24 2569 15965 17613 17728 
3 7 808 809 2560 17655 17728 17755 
3 7 23 24 2560 14463 17728 17736 
3 7 23 24 2560 15684 17728 17755 
3 7 808 809 2562 15054 16830 17728 
3 7 23 24 2562 15054 15055 17728 
3 7 808 809 2718 15999 17376 17728 
3 7 23 24 2718 13952 15999 17728 
7 12 13 940 4049 4607 16522 17728 
7 12 13 938 4049 5520 16240 17728 
7 12 13 938 2870 9927 16240 17728 
7 13 107 108 2029 15866 17728 17756 
3 7 23 24 2029 15866 15867 17728 
3 7 23 24 738 9927 15568 17728 
3 7 23 24 586 15907 17728 17757 
3 7 586 808 809 17690 17728 17757 
3 7 23 24 587 15907 17728 17757 
3 7 587 808 809 14227 17407 17728 
3 7 23 24 587 12521 17728 17758 
3 7 23 24 587 14226 14227 17728 
3 7 23 24 600 14244 17728 17759 
3 7 600 808 809 17683 17728 17759 
3 7 23 24 600 14244 17728 17759 
3 7 23 24 665 4049 15052 17728 
3 7 749 808 809 15813 15991 17728 
3 7 23 24 749 15812 15813 17728 
3 7 23 24 602 14463 17728 17736 
3 7 23 24 4484 14212 15186 17728 
3 7 808 809 4484 14344 15186 17728 
3 7 23 24 4484 14212 15186 17728 
3 7 23 24 2331 13764 14202 17728 
3 7 40 808 809 14031 17728 17760 
3 7 23 24 40 14031 15817 17728 
3 7 808 809 3478 14385 15781 17728 
3 7 23 24 3360 14385 14386 17728 
3 7 623 808 809 16358 17031 17728 
3 7 23 24 623 12779 16358 17728 
3 7 808 809 2304 15701 15702 17728 
3 7 23 24 2304 15702 15703 17728 
3 7 627 808 809 16027 17655 17728 
3 7 23 24 3262 15684 16027 17728 
3 7 808 809 2618 17728 17734 17761 
3 7 23 24 2621 14906 17728 17761 
7 12 13 34 2621 14385 17728 17762 
3 7 23 24 630 13964 14385 17728 
3 7 631 808 809 14385 15759 17728 
3 7 23 24 631 13964 14385 17728 
3 7 23 24 4061 14463 17728 17736 
3 7 23 24 2633 7436 14392 17728 
3 7 808 809 2633 7436 14390 17728 
3 7 23 24 2633 7436 14392 17728 
3 7 23 24 74 14151 14389 17728 
3 7 23 24 2751 14463 17728 17736 
3 7 808 809 4668 15994 17703 17728 
3 7 23 24 4668 15252 17703 17728 
3 7 23 538 4080 14290 17728 17763 
3 7 23 538 4080 14290 17728 17763 
3 7 23 24 4080 14290 15052 17728 
3 7 23 24 418 13764 14202 17728 
3 7 808 809 5784 16009 17725 17728 
3 7 23 24 513 14463 16009 17728 
3 7 23 24 462 15568 15569 17728 
3 7 3614 3818 3819 13566 17728 17764 
3 7 808 809 3614 13566 15972 17728 
3 7 23 24 3614 12739 13566 17728 
3 7 23 24 5691 14290 15052 17728 
3 7 808 809 4856 14255 14847 17728 
3 7 23 24 4856 14254 14255 17728 
3 7 23 24 8713 14482 15308 17728 
3 7 23 24 4240 15880 15881 17728 
3 7 23 24 3484 13965 14030 17728 
3 7 2886 3818 3819 14844 17728 17765 
3 7 808 809 2886 14844 17728 17766 
3 7 23 24 2886 14844 14845 17728 
3 7 808 809 6150 14382 16024 17767 
3 7 23 24 6150 14233 14382 17767 
3 7 808 809 3559 15462 15963 17767 
3 7 23 24 3559 13540 15462 17767 
3 7 23 24 297 14254 14255 17767 
3 7 297 808 809 14255 14847 17767 
3 7 23 24 297 14254 14255 17767 
3 7 23 24 3070 14208 17697 17767 
7 12 13 60 433 14290 17767 17768 
3 7 23 24 60 14290 15052 17767 
3 7 23 24 2392 12739 13566 17767 
3 7 23 24 2547 12739 13566 17767 
3 7 23 24 3660 14971 14972 17767 
3 7 808 809 3518 16009 17725 17767 
3 7 23 24 3518 14463 16009 17767 
3 7 23 24 4117 14290 15052 17767 
3 7 23 24 5353 14482 15308 17767 
3 7 23 24 5353 14923 14924 17767 
7 13 107 108 5353 14923 17546 17767 
3 7 23 24 5353 14923 14924 17767 
3 7 23 24 911 15568 15569 17767 
3 7 23 24 929 14310 15052 17767 
3 7 808 809 955 15984 17542 17767 
3 7 23 24 955 15827 15984 17767 
3 7 808 809 2929 14115 17741 17767 
3 7 23 24 2929 13764 14115 17767 
3 7 23 538 4271 15683 17767 17769 
3 7 23 24 4271 15683 15684 17767 
3 7 808 809 4271 15683 17655 17767 
3 7 23 24 4271 15683 15684 17767 
3 7 808 809 4271 14227 17407 17767 
3 7 23 24 4271 14226 14227 17767 
3 7 23 24 569 14233 14382 17767 
3 7 569 808 809 14382 16024 17767 
3 7 23 24 4274 14122 14123 17767 
3 7 23 24 2247 14254 14255 17767 
3 7 808 809 2247 14255 14847 17767 
3 7 2247 3818 3819 14255 17767 17770 
3 7 808 809 2247 14255 14847 17767 
3 7 23 24 2247 14254 14255 17767 
3 7 23 24 3106 13796 15907 17767 
3 7 808 809 3106 13796 17690 17767 
3 7 23 24 3106 13796 15907 17767 
3 7 808 809 2251 16058 16059 17767 
3 7 23 24 2251 15965 16059 17767 
3 7 23 24 316 13793 17606 17767 
3 7 808 809 3520 15813 15991 17767 
3 7 23 24 3520 15812 15813 17767 
3 7 23 24 1017 14244 14245 17767 
3 7 23 24 1017 14244 14245 17767 
3 7 808 809 1017 14245 17683 17767 
3 7 23 24 1539 14244 14245 17767 
3 7 23 24 546 14923 14924 17767 
3 7 23 24 3139 14151 14389 17767 
3 7 23 24 3586 14482 15308 17767 
3 7 23 24 3149 15568 15569 17767 
3 7 23 24 3149 15568 15569 17767 
3 7 23 24 725 12532 13563 17767 
3 7 808 809 5136 14382 16024 17767 
3 7 23 24 5136 14233 14382 17767 
3 7 808 809 3673 14255 14847 17767 
3 7 23 24 3673 14254 14255 17767 
3 7 23 24 4147 13615 13972 17767 
3 7 808 809 4147 13615 17676 17767 
3 7 23 24 4147 13615 13972 17767 
3 7 808 809 2395 14255 14847 17767 
3 7 23 24 4428 14233 14382 17767 
7 12 13 51 4428 14382 15134 17767 
3 7 23 24 4428 14233 14382 17767 
7 12 13 53 4428 14382 15719 17767 
3 7 23 24 4428 14233 14382 17767 
3 7 23 24 2172 14336 14337 17767 
3 7 23 24 2172 14336 14337 17767 
3 7 23 24 174 15876 15922 17767 
3 7 174 808 809 15879 15922 17767 
3 7 23 24 174 15876 15922 17767 
3 7 808 809 2282 14255 14847 17767 
3 7 23 24 2282 14254 14255 17767 
3 7 23 24 3865 14254 14255 17767 
3 7 808 809 3865 14255 14847 17767 
3 7 23 24 3865 14254 14255 17767 
3 7 808 809 3173 15984 17542 17767 
3 7 23 24 3173 15827 15984 17767 
3 7 23 24 2505 12536 14155 17767 
3 7 23 24 5157 14151 14862 17767 
3 7 23 24 3319 13586 14166 17767 
